gage,threshold,wet_DateTime,q,rewetting_event,weting_subevent,inital_rewetting_rate,p_value_i,rewetting_rate,p_value,sample_rate
11128500,0.25,2018-03-10T23:15:00Z,4.9,335,1,1.015584759610204,1.2249434437871285e-14,1.183386254406572,4.014695237788481e-13,0.25
11128500,0.25,2018-03-11T03:45:00Z,0.1,335,2,1.015584759610204,1.2249434437871285e-14,1.183386254406572,4.014695237788481e-13,0.25
11128500,0.25,2018-03-19T08:00:00Z,0,336,0,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-19T10:15:00Z,0.1,336,1,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-20T03:00:00Z,0.1,336,2,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-20T08:45:00Z,0.1,336,3,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-20T15:00:00Z,0.1,336,4,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-20T21:00:00Z,0.1,336,5,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-21T01:45:00Z,0.7,336,6,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-03-21T04:15:00Z,0.9,336,7,1.0719425631310822,1.5104496941101918e-102,0.439138311194258,7.975488790877326e-20,0.25
11128500,0.25,2018-01-04T08:00:00Z,0.6,338,0,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-04T08:45:00Z,0.9,338,1,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-04T16:15:00Z,5.9,338,2,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-05T08:30:00Z,3.2,338,3,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-05T20:15:00Z,2.1,338,4,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-05T21:45:00Z,2.8,338,5,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2018-01-06T05:30:00Z,3,338,6,1.0741582599578374,0.23554440113914646,0.25030136847629963,0.05033641618012112,0.25
11128500,0.25,2019-07-25T21:45:00Z,0,340,0,0.342005518035263,0.027994550102912952,0.288602891590553,9.61341618975051e-13,0.25
11128500,0.25,2019-07-26T01:15:00Z,0.3,340,1,0.342005518035263,0.027994550102912952,0.288602891590553,9.61341618975051e-13,0.25
11128500,0.25,2019-07-27T01:00:00Z,0.7,340,2,0.342005518035263,0.027994550102912952,0.288602891590553,9.61341618975051e-13,0.25
11128500,0.25,2019-07-27T23:30:00Z,0,341,0,0.571033962454346,4.990406767397121e-4,0.2606112685460911,3.751981393355409e-11,0.25
11128500,0.25,2019-07-28T02:15:00Z,0.3,341,1,0.571033962454346,4.990406767397121e-4,0.2606112685460911,3.751981393355409e-11,0.25
11128500,0.25,2019-07-29T01:00:00Z,0.8,341,2,0.571033962454346,4.990406767397121e-4,0.2606112685460911,3.751981393355409e-11,0.25
11128500,0.25,2019-12-04T14:30:00Z,0,342,0,1.0629436621956572,6.934108882387611e-10,1.0629436621956572,6.934108882387611e-10,0.25
11128500,0.25,2019-12-04T16:45:00Z,4.8,342,1,1.0629436621956572,6.934108882387611e-10,1.0629436621956572,6.934108882387611e-10,0.25
11128500,0.25,2019-12-08T15:00:00Z,0,343,0,1.0345736545278268,3.606353369359472e-92,0.8746813419155258,4.820962127081046e-16,0.25
11128500,0.25,2019-12-08T17:00:00Z,1.3,343,1,1.0345736545278268,3.606353369359472e-92,0.8746813419155258,4.820962127081046e-16,0.25
11128500,0.25,2019-12-09T00:15:00Z,2.4,343,2,1.0345736545278268,3.606353369359472e-92,0.8746813419155258,4.820962127081046e-16,0.25
